curated 1000 rows from 646 documents
level 0: 108 probes
r.17: repl 0.186 class newline 0.006 n=38400 tokens [' false', '}', '>', ';', ')', '>']
r.18: repl 0.734 class subword 0.014 n=38400 tokens [' Case', '\n', ':', 'ion', '\n', '\n\n']
  r.18.0: repl 0.968 class newline 0.052 n=5760 tokens [' Stranger', '18', '2', ' of', '3', 'cpp']
    r.18.0.0: repl 0.921 class newline 0.155 n=864 tokens [' Case', '\n', '\n', '7', '97', ' of']
    r.18.0.1: repl 0.678 class newline 0.152 n=864 tokens ['BIP', '231', '5', '}', '\n\n', '\n\n']
    r.18.0.2: repl 0.667 class ind 0.04 n=864 tokens ['7', '40', ' ', "');", ' ', '\n']
    r.18.0.3: repl 0.284 class ind 0.004 n=864 tokens [' Administration', ' Letters', ' ', '\n', '2', 'P']
  r.18.1: repl 0.962 class newline 0.065 n=5760 tokens ['.', '\n', '\n', '\n', '\n', '\n']
    r.18.1.0: repl 0.955 class ind 0.071 n=864 tokens ['40', '\n', '250', '15', '\n', '\n']
    r.18.1.1: repl 0.923 class newline 0.1 n=864 tokens ['\n\n', '33', 'False', 'H', 'nd', '\n\n']
    r.18.1.2: repl 0.911 class newline 0.029 n=864 tokens ['P', '11', '\n', 'B', ');', 'er']
    r.18.1.3: repl 0.858 class newline 0.046 n=864 tokens ['7', '.', '\n', 'ION', '\n', '96']
  r.18.2: repl 0.961 class newline 0.013 n=5760 tokens ['th', '~', ' War', 'nd', 'False', ';']
    r.18.2.0: repl 0.618 class newline 0.078 n=864 tokens ['BIP', '231', '7', 'H', '238', '96']
    r.18.2.1: repl 0.578 class newline 0.07 n=864 tokens ['\n\n', '\n\n', '"', ':', '\n\n', ';']
    r.18.2.2: repl 0.772 class newline 0.008 n=864 tokens [')', '"', '~', 's', '\n', ':']
    r.18.2.3: repl 0.619 class other 0.0 n=864 tokens ['P', ':', '--------------', '\n\n', '5', 'False']
  r.18.3: repl 0.992 class newline 0.014 n=5760 tokens ['231', '5', ' Letters', '238', '------', ':']
    r.18.3.0: repl 0.792 class sentend 0.003 n=864 tokens [':', ':', ':', ':', ')', 'h']
    r.18.3.1: repl 0.741 class newline 0.021 n=864 tokens ['Sorry', '\n', '"', '18', ' details', ' Archive']
    r.18.3.2: repl 0.704 class newline 0.019 n=864 tokens ['\n\n', '{', '\n', 'v', 'BIP', '�']
    r.18.3.3: repl 0.125 class subword 0.003 n=864 tokens ['\n', '\n', '\n\n', 'BIP', '7', '231']
r.19: repl 0.417 class newline 0.006 n=38401 tokens ['B', 'er', '25', 'Y', '\n', '1']
r.20: repl 0.385 class comma 0.002 n=38400 tokens [':', 'False', 'BIP', 'past', '2', 'Introduction']
r.21: repl 0.832 class other 0.006 n=38400 tokens ['\n', '\n', '\n', '\n', 'With', '\n']
  r.21.0: repl 0.994 class newline 0.214 n=5760 tokens ['\n', ' ', 'javascript', ':', '//', '111']
    r.21.0.0: repl 0.974 class newline 0.293 n=864 tokens ['H', '1', 'V', '/**', '~', 'imedia']
    r.21.0.1: repl 0.918 class rep 0.031 n=864 tokens ['\n\n', '\r', '33', '\n', ' Science', '{']
    r.21.0.2: repl 0.822 class rep 0.035 n=864 tokens ['B', '250', '\n', '\n', '11', ' ']
    r.21.0.3: repl 0.943 class newline 0.083 n=864 tokens ['BIP', '2', '--------------', '.', '250', '5']
  r.21.1: repl 0.959 class ind 0.008 n=5760 tokens ['7', '\n', 'not', '\n', '##', '\n']
    r.21.1.0: repl 0.984 class other 0.011 n=864 tokens ['H', '9', '/*', ':', '7', '\n']
    r.21.1.1: repl 0.671 class newline 0.089 n=864 tokens ['--------------', '------', '------', '\n', '3', '111']
    r.21.1.2: repl 0.117 class other 0.005 n=864 tokens ['\n', '\n', '\n', '\n', '\n', '\n']
    r.21.1.3: repl 0.381 class newline 0.006 n=864 tokens ['250', '\n', '7', '\n', ' ', '309']
  r.21.2: repl 0.959 class subword 0.014 n=5760 tokens ['\n', '\n', '\n', '\n', ' ', ' ']
    r.21.2.0: repl 0.948 class newline 0.265 n=864 tokens ['------', '--------------', 'Tags', 'Share', '�', '>']
    r.21.2.1: repl 0.853 class ind 0.058 n=864 tokens [' obj', ' ', ' ', '\n', '2', '\n']
    r.21.2.2: repl 0.172 class rep 0.052 n=864 tokens ['7', '5', '7', ':', '64', '));']
    r.21.2.3: repl 0.072 class ind 0.002 n=864 tokens ['250', 'H', '\n', '6', '7', '15']
  r.21.3: repl 0.952 class newline 0.05 n=5760 tokens ['ty', '5', ';', ';', ' ', ';']
    r.21.3.0: repl 0.995 class newline 0.217 n=864 tokens ['~', 'nd', 'Share', ':', '------', 'imedia']
    r.21.3.1: repl 0.994 class subword 0.112 n=864 tokens ['\n', '\n', '\n', '\n', '\n', ' ']
    r.21.3.2: repl 0.075 class newline 0.082 n=864 tokens ['UM', 'ER', '\n', '\n', '/*', '\n']
    r.21.3.3: repl 0.376 class rep 0.027 n=864 tokens ['%', '\n', 'Statistics', '\n', '\n', '11']
r.22: repl 0.823 class sentend 0.002 n=38400 tokens ['<', ' 11', ')*', '<', '\n', '\n']
  r.22.0: repl 0.997 class newline 0.059 n=5760 tokens ['>', 'V', '\n', ' Teen', 'GS', '3']
    r.22.0.0: repl 0.992 class newline 0.22 n=864 tokens ['Height', 'H', ':', '\n', 'Size', ' *']
    r.22.0.1: repl 0.195 class newline 0.058 n=864 tokens ['BIP', '250', '3', '40', '0', '6']
    r.22.0.2: repl 0.167 class newline 0.063 n=864 tokens ['\n', '\n', '\n', '\n', '\n', '15']
    r.22.0.3: repl 0.313 class newline 0.021 n=864 tokens ['th', ' Teen', ' ', 's', ' All', ':']
  r.22.1: repl 0.996 class newline 0.187 n=5760 tokens [' ', '\n', '\n', '\n', '\n', '.']
    r.22.1.0: repl 0.982 class newline 0.289 n=864 tokens ['\n', '\n', '\n', '\n', '\n', '\n']
    r.22.1.1: repl 0.97 class rep 0.002 n=864 tokens [' Case', '.', '\n', 'ES', '\n', '-']
    r.22.1.2: repl 0.961 class newline 0.095 n=864 tokens ['H', '\n', '\n', '\n', '\n', ' (']
    r.22.1.3: repl 0.953 class subword 0.005 n=864 tokens ['7', '7', '\n', '238', '\n', 'W']
  r.22.2: repl 0.979 class newline 0.042 n=5760 tokens ['------', '�', '------', '--------------', ' history', '\n']
    r.22.2.0: repl 0.975 class newline 0.149 n=864 tokens ['\n', 'W', '>', 'L', 'H', ' *']
    r.22.2.1: repl 0.845 class ind 0.008 n=864 tokens ['.', ' 2000', '15', '53', '6', '\n']
    r.22.2.2: repl 0.818 class newline 0.004 n=864 tokens [' Science', '-', '\n', ' Teen', '238', 'th']
    r.22.2.3: repl 0.04 class rep 0.004 n=864 tokens [' ', ' 1', '9', '%', '9', ':']
  r.22.3: repl 0.815 class newline 0.01 n=5760 tokens ['98', ' ', ' Science', '\n', '\n', '\n']
