candidate,prefix,position,residual_norm,target_norm,relative_error,largest_error_feature
original384,3,41,6.312427261510259,52.54594207636976,0.12013158413519047,2
original384,3,42,3.615365377452453,50.975711913497015,0.07092329350078581,0
original384,3,43,7.450941834771243,53.03628186159505,0.1404876355061131,2
original384,3,44,11.493881610822779,56.176603767849656,0.20460264309179946,0
original384,3,45,8.014803173732316,45.06809054557488,0.17783764691844192,0
original384,3,46,4.766015255967659,39.89921151529698,0.11945136444965619,3
original384,3,47,6.796820959652342,48.99323218349319,0.1387297930088868,0
original384,3,48,12.849427004077548,273.09997539530787,0.04705026789357343,2
original384,3,49,13.001266187777967,262.1884756338388,0.049587481510571726,0
original384,3,50,4.735711973966659,74.66623072243927,0.06342508424686619,2
original384,3,51,7.139294235332631,161.60722208891252,0.04417682664828406,2
original384,3,52,8.02976143151113,107.57057793395178,0.07464644687919586,0
original384,3,53,9.694022098531445,82.94372050234881,0.11687469575538184,2
original384,3,54,14.69659857362354,107.84524682732065,0.13627488467021082,0
original384,3,55,8.021405816320577,65.99037788478806,0.12155417309967627,0
original384,3,56,14.745856436588857,238.23029975733587,0.06189748512934399,0
original384,3,57,3.0119931229973944,19.622261256499787,0.15349877792497973,0
original384,3,58,2.9386772398660166,40.944148597659435,0.07177282567878346,0
original384,3,59,5.389125589113482,85.93268341362268,0.06271333996605019,2
original384,3,60,4.531674483730897,56.78672332838035,0.07980165464954901,0
original384,3,61,8.166280003906907,72.74031642159149,0.11226621501859335,0
original384,3,62,2.0091455781987286,20.810928577102793,0.09654281262630873,3
original384,3,63,3.577699620663449,12.921494350316875,0.2768797109426986,2
original384,4,0,3.3103099274043823,42.480199603553864,0.07792595040272467,0
original384,4,1,7.865941781687344,56.94299113290249,0.13813713725238938,0
original384,4,2,2.0418671920089255,40.76547401862454,0.05008815035674691,0
original384,4,3,8.084805224464118,65.38437599131589,0.12365041497892267,1
original384,4,4,4.849201604991793,60.149387902719646,0.08061930094508139,0
original384,4,5,6.947220635762357,55.8908331601568,0.12429982240298502,0
original384,4,6,4.285476186574453,60.1837293276083,0.07120655756054255,0
original384,4,7,3.1208951658896575,227.57460549921888,0.013713723282277072,6
original384,4,8,8.006438674035692,284.00931046515933,0.02819076128498216,0
original384,4,9,1.7524034020820753,46.359580020839125,0.03780024325704313,2
original384,4,10,3.3737374832138096,48.45299790197565,0.06962907620368826,3
original384,4,11,7.090961124348577,188.3029076674602,0.03765720461880013,2
original384,4,12,5.230065511160067,36.374682803006664,0.14378312353909406,0
original384,4,13,2.5265653571266884,36.01915015798801,0.07014505744984573,0
